"","AMHE_ANG","AMHE_VOLT","BOWM_ANG","BOWM_VOLT","CLAR_ANG","CLAR_VOLT","CROSS_ANG","CROSS_VOLT","GRAN_ANG","GRAN_VOLT","MAPL_ANG","MAPL_VOLT","TROY_ANG","TROY_VOLT","WAUT_ANG","WAUT_VOLT","WINL_ANG","WINL_VOLT","cluster","dist"
"158","-0.8384927277192596","-0.25","-0.8498159168027934","-0.6617191590016378","0.0","0.0","-0.8305695656952148","-0.6787240794005691","-0.8376254285501867","-0.6651544176903087","-0.8394837383932244","-0.6780301592740681","-0.8250160652973139","-0.6648745814819238","-0.8370207531936465","-0.6785848818837553","-0.8360909986917149","-0.25","2","1.3962285593829742"
"159","0.4047538993194199","-0.5","0.15955327929130286","0.10829762716338973","0.0","0.0","0.2566194050997574","0.07928884094031012","0.4425428598325291","0.13956625510389684","0.5796012793446058","0.24863638611972996","0.05458426548338679","0.006845289843981874","0.40168047847959815","0.10283013382319113","0.6210908538493091","-0.75","3","0.5587215636788276"
"16","0.6064139080205714","-0.5","0.7474649088677291","0.3144840264998851","0.0","0.0","0.6386114150290642","0.40493486020917757","0.594321166634651","0.4866363151048222","0.5758221123145578","0.4196660412077855","0.7948336673451679","0.4371127198810535","0.604957828041734","0.46212939081988363","0.6164217238493713","0.0","0","0.4135639575729937"
"160","0.5918562463332973","0.0","0.7185639828957343","0.31525359272030523","0.0","0.0","0.6120042795759515","0.3967220404465263","0.5833357002589762","0.453538584417079","0.5615419971158906","0.3980035869588649","0.7688747588031095","0.4273059913718711","0.5903139011010398","0.4386571490765829","0.6018112204939701","0.0","0","0.13977972212017833"
"161","0.6144845730793944","0.0","0.7542803685320898","0.3350537631597131","0.0","0.0","0.6408069560872482","0.44459030484102613","0.6053767832341987","0.5365914040260911","0.5860515052330488","0.4489822332878106","0.8043100267218788","0.44638925929062123","0.6134033370977614","0.5070140796700863","0.6268258945745893","0.0","0","0.12736706838280815"
"162","0.39646458861913464","0.0","0.1793229646237942","0.1302725362055655","0.0","0.0","0.2604587397444875","0.09542577850912883","0.4312467923633564","0.14223797179786285","0.5671523053027784","0.2501921061941658","0.0916195860900753","0.046968339978295956","0.39359916762275854","0.11395867333436674","0.6082615891460088","0.0","3","0.3498190991751741"
"163","-0.12553813846999312","0.0","-0.04121196325455535","0.3166655051771739","0.0","0.0","-0.021838255066976626","0.27582344598320385","-0.1487368103262794","0.15241455978931467","-0.2536982620144032","0.12494754940603035","-0.021705520941264853","0.29642127923194395","-0.12173066992049796","0.2157914742070824","-0.3321609918630798","-0.25","2","1.622643068895404"
"164","0.6120907942435362","-0.25","0.7453402604586292","0.308818558917204","0.0","0.0","0.6294879988952267","0.3883579135826983","0.604430610380897","0.5089790742040032","0.5848309687750891","0.43368729931647904","0.8023274186010136","0.44397689419856945","0.6106132119416373","0.46594256752996355","0.6256375180378186","0.0","0","0.17550675216545394"
"165","0.4336990463496604","-0.25","0.1797972780268462","0.10479650555641894","0.0","0.0","0.2712957325542363","0.0675384447426027","0.47464263401518625","0.13890228663149565","0.6149976342457981","0.24828769052507618","0.07964041229408847","0.01641289192115321","0.43021200406431676","0.09316108762357","0.6575498397675716","0.0","3","0.28235758095951985"
"166","0.5977111643353589","-0.75","0.7261027590291451","0.34803618205229436","0.0","0.0","0.6169277325421492","0.44395197229728056","0.5904100349709017","0.4693450094798418","0.5680138326156337","0.4194589603392628","0.7750887062744679","0.45916917198631046","0.5964070733605116","0.46784069551240215","0.608380317347264","-0.25","1","0.5380222461939687"
"167","-0.1414802233058831","-0.25","-0.05307017854726059","0.3152501624952171","0.0","0.0","-0.03888211786894411","0.2709588941647628","-0.16407035976590215","0.14744139907044668","-0.26531604261746977","0.12274080074441916","-0.0252726804124403","0.3008283657227889","-0.13755730370946165","0.21057713139509976","-0.34412702485795754","-0.5","2","1.5958133901479106"
"168","-0.16685957656945238","-0.75","-0.08281772401280008","0.3064354257504039","0.0","0.0","-0.06509232847164889","0.26296809191968756","-0.18878098863158527","0.13939985834918803","-0.2902873471865981","0.11298192916004123","-0.05500404247975158","0.28949373262485695","-0.16275590492477207","0.20199536892750702","-0.36984686452513604","-0.25","2","1.5815885999592554"
"169","-0.874763130903202","-0.25","-0.8773839902038828","-0.7767500030069393","0.0","0.0","-0.8634037556693731","-0.8237224705337575","-0.8765643345902211","-0.7434588559145352","-0.8774082321034569","-0.7592847137031545","-0.864868390831468","-0.7539840172002464","-0.8742006377237577","-0.7884797187684056","-0.8747429680406864","0.0","2","1.6670383006289466"
"17","0.41677505857573693","-0.25","0.16280543709443657","0.10485226657334597","0.0","0.0","0.2511877770459145","0.06522531157088877","0.4591031884953776","0.138101601136675","0.5978708654032777","0.24775176375045688","0.06875216588932088","0.01534117903343931","0.4134551644999562","0.09185333843526224","0.6399121361150335","-0.5","3","0.23384264914415234"
"170","0.36806086742647565","-0.5","0.13424884514987656","0.11627538396104825","0.0","0.0","0.22061190595009822","0.08205800144452792","0.4067645950060052","0.1389847130818979","0.5401677214879924","0.24815817242057184","0.04596599497633063","0.018223994263297523","0.3654081182856531","0.10542665370017736","0.5804774327546647","0.0","3","0.40954455304256837"
"171","0.4403775838622522","0.0","0.19128652399446064","0.10753421814207717","0.0","0.0","0.2850191093905147","0.07356913318184304","0.479171853278716","0.14000621886334627","0.6199854973933898","0.24898096935487432","0.08671762587837119","0.01902385320657628","0.4368659532095441","0.09753232963861684","0.6626840438706962","-0.5","3","0.3242843738528046"
"172","0.3799774294327898","0.0","0.14423754241613898","0.11420707029521039","0.0","0.0","0.2379168416260893","0.0855659941302567","0.4167999878306725","0.13964835734306913","0.5512233301513129","0.24861189763976208","0.04534495509628948","0.010901431616947429","0.37722274841646364","0.10781941037292904","0.5918623647481344","0.0","3","0.35371916304259643"
"173","-0.145411846323864","-0.25","-0.0655730763183648","0.308437787629581","0.0","0.0","-0.050217049748349014","0.26375144578245424","-0.1655618347385904","0.1487088511634203","-0.26949879123446996","0.12063366626879427","-0.037394419358467545","0.2926714590942765","-0.1414659591033922","0.2087721111470757","-0.3484351547555984","-0.75","2","1.6375476097201302"
"174","0.5994036641693041","-0.25","0.7364117959162605","0.29743199909216633","0.0","0.0","0.6373206431313511","0.3946178773292801","0.5849376036950351","0.4420340477319262","0.5644527822862264","0.37818519777144644","0.7757416080853334","0.39418687186415946","0.5977207994049779","0.4328771971764988","0.6048987919685866","-0.25","1","0.21782233846843135"
"175","0.6119104122177392","0.0","0.7400240855785545","0.30145877000359256","0.0","0.0","0.6298647147697322","0.3905796388969142","0.6036200062145108","0.46897144758267006","0.5816517920114466","0.40055896246565015","0.7920032821272005","0.4157373398793655","0.6102091695822286","0.44406143306085294","0.622512290789347","-0.25","0","0.22380724308141234"
"176","-1.0","-0.25","-1.0","-0.9779972006530487","0.0","0.0","-0.9995874161910708","-0.9504426646825087","-1.0","-0.9179551631333902","-1.0","-0.9568546085508567","-1.0","-0.9864462882997684","-1.0","-0.9470957500046719","-0.9999999999999999","-0.5","2","2.2382967112146828"
"177","-0.1363673348894498","-0.25","-0.03786705103229514","0.32314834375207213","0.0","0.0","-0.024842420096150054","0.279537450565483","-0.16191838655943575","0.14585556911736083","-0.26008619064139255","0.12504450075257623","-0.010887975695386437","0.3101262658371775","-0.1324773792924895","0.21263273255850373","-0.33874040382919157","-0.25","2","1.597366473890716"
"178","0.4472214847872866","-0.5","0.18412010028885104","0.09645302999091365","0.0","0.0","0.28549665551494763","0.06502423206026328","0.48749629897224317","0.13848103673254483","0.629162075669003","0.24808702007317412","0.07100198988146161","-2.2546138345510473E-5","0.44357012466324686","0.09134029970468656","0.6721397906459329","0.0","3","0.4085761967427002"
"179","0.4053906041370753","0.0","0.158118092792543","0.10763845224677425","0.0","0.0","0.25230711768982883","0.07543988317391902","0.444554450854522","0.13913771048032159","0.5818226897019084","0.248370612979423","0.05706667224517167","0.009339067997667382","0.4022792015896566","0.09992418256524012","0.6233800696822718","-0.5","3","0.312942688110879"
"18","-0.12008540509457155","-0.5","-0.03455498580750642","0.3179083210509912","0.0","0.0","-0.020635078766439073","0.2740465233367202","-0.1420095794106767","0.15539883442689745","-0.24575805945265133","0.12910290510843297","-0.009234010591870503","0.3028069890325922","-0.11632105528664903","0.2172326888558917","-0.3239827752926226","0.0","2","1.6467244128859795"
"180","0.400045873395989","0.0","0.17195224652332733","0.12239070753527394","0.0","0.0","0.25699811314865373","0.0877093688236762","0.436658065664406","0.14115092179226252","0.5731181346046073","0.24955471489941258","0.08044093310901014","0.03467886867331851","0.39708405252218715","0.10853904175542747","0.6144091670647299","-0.25","3","0.21665057037880806"
"181","0.3788961984067878","0.0","0.130586767264319","0.10586247501519754","0.0","0.0","0.22157868119590438","0.07143553978562829","0.41999028842043273","0.13764789877390313","0.5547490745238762","0.2473880167645559","0.0370960295542178","0.004021183189346676","0.3760447298049192","0.09771366373424055","0.5954994002399384","-0.25","3","0.23164059510825322"
"182","0.4430427253167297","0.0","0.18155979220662777","0.09840070799595244","0.0","0.0","0.27941570359231244","0.06436851873680875","0.48399371898370475","0.13839247639160926","0.6253036989894625","0.24801478544572003","0.07323092987979514","0.004814076964717222","0.43943034719766366","0.09080425235830283","0.6681660867537206","-0.5","3","0.32599920115792047"
"183","0.39917639271742017","0.0","0.18068443731183303","0.12884772458672714","0.0","0.0","0.264872500671649","0.09620920326173983","0.4333844760050952","0.1423089889751563","0.569506452823008","0.25024998730266057","0.08893482866195743","0.04280751378970251","0.3962881514836346","0.1145387604862422","0.6106860391694288","0.0","3","0.34900712771899356"
"184","-0.13511315142489325","0.0","-0.03639723571684079","0.3238795212293015","0.0","0.0","-0.02111584056907608","0.2817411073164632","-0.16148159284270405","0.14548210335834916","-0.2601958704580722","0.12440362261123328","-0.012462709009252858","0.30866008573683007","-0.13123112055679076","0.21315226955071978","-0.3388533713872909","-0.5","2","1.6453406474130348"
"185","0.43699787264073475","-0.25","0.182925794999269","0.10354176636860547","0.0","0.0","0.2794332691174712","0.07063490811623684","0.47647287799603916","0.13931699126620303","0.6170098883295552","0.24856105708437046","0.07596959664223894","0.010549257137469523","0.43350152273192083","0.09558438626460923","0.6596211611217597","-1.0","3","0.7336517463110789"
"186","-0.12852185778322994","-0.25","-0.044102122165051334","0.3158390273479244","0.0","0.0","-0.026680298920117685","0.2736515444445193","-0.1510752838110286","0.15203452417539226","-0.25532801065558247","0.12499294429628592","-0.021714683155618048","0.29759531321696314","-0.12469360957411797","0.21473711765800813","-0.3338395935409735","-0.5","2","1.6172542522656648"
"187","-0.8260707478416432","-0.25","-0.8333330564575921","-0.7551071010993972","0.0","0.0","-0.8271842397413014","-0.7631171967053447","-0.8242029206438247","-0.6979720004531477","-0.8270566199632261","-0.758839896011457","-0.8073788947993974","-0.817389565445378","-0.825367205870868","-0.7325716550596836","-0.8228842755775698","0.0","2","1.547052248483768"
"188","-0.9210821529623128","-0.5","-0.9123916867408567","-0.7896645975000279","0.0","0.0","-0.9220809105417402","-0.7911745623628362","-0.9179068791430741","-0.7521043537892753","-0.9084081730967982","-0.7866495241425607","-0.869510007882451","-0.7852532839810622","-0.9199121233216522","-0.7790815767266138","-0.9065335395638432","0.0","2","1.760698958562319"
"189","-0.8137463747365027","0.0","-0.8300206289615086","-0.6302857524936519","0.0","0.0","-0.8020735703656725","-0.6387996137922877","-0.8157084078288412","-0.7106088952599087","-0.8202131725098237","-0.6942550252803326","-0.8117954451632156","-0.6552384134958084","-0.81264135174864","-0.6872754900839287","-0.8161613134079322","-0.25","2","1.3762359083354523"
"19","0.60197389243283","-0.25","0.7428654981539563","0.31590279340921795","0.0","0.0","0.6298551541977867","0.40303544588301266","0.5912883112590543","0.4848073460933291","0.5740360822454816","0.4206308682423718","0.796245330657595","0.4409062742710929","0.6005423984429342","0.4599020249508282","0.6145778106573798","0.0","0","0.17201742787502114"
"190","-0.8605163229810056","-0.25","-0.8634482643473498","-0.6938016501900912","0.0","0.0","-0.8291857811874815","-0.721356020603639","-0.8679522373116302","-0.7328671470636551","-0.8698225101465852","-0.7236036244714915","-0.8618122082983724","-0.6862005980593462","-0.859538367349093","-0.7405590331146067","-0.8671100256202412","0.0","2","1.5342820185872048"
"191","0.5966063916336668","0.0","0.7331668589388353","0.3535072535160877","0.0","0.0","0.6252908575467491","0.45714105954061096","0.5873734420883756","0.5295389897981004","0.5669027273559668","0.4519140861093616","0.7785897073420078","0.4614660755526599","0.5957381007961343","0.5091158241212285","0.6070899501626911","0.0","0","0.1334109435268752"
"192","0.6216774840022492","0.0","0.7620384470567517","0.30289490688597676","0.0","0.0","0.6548481567004499","0.41476213382374555","0.6086561090877934","0.4558897699192508","0.5886875677321401","0.3892342571966711","0.8059487043169258","0.4042580850535124","0.6199174300278485","0.44849508735613275","0.6298100976603532","-0.5","1","0.2731462667306759"
"193","0.6207876633265951","0.0","0.7519009929754471","0.3020398540655995","0.0","0.0","0.6490468678225944","0.4000325434724155","0.6091409506283586","0.4625611482998943","0.5855796267283072","0.39533482817993904","0.792240668820293","0.41233638044413196","0.6190055323182491","0.44543244997016607","0.6265814442392611","0.0","0","0.13316258287779684"
"194","-0.15602325285524304","0.0","-0.06555875238186062","0.31262066888740464","0.0","0.0","-0.05494115033822756","0.2657810968501894","-0.17789951717511152","0.14291746596034532","-0.2765589723614558","0.11980751957394603","-0.03142472957815878","0.30236183380850545","-0.15199790304616892","0.2055504895815586","-0.35570697053537176","-0.5","2","1.5921354490874196"
"195","0.3998230006721386","-0.25","0.15737689569473334","0.11155418301271412","0.0","0.0","0.2477138143790501","0.07744514946601606","0.43890733656488623","0.13940793100472706","0.5755991456429789","0.24851078132118276","0.06125235961462499","0.016529788628590416","0.3967868527836061","0.10138315590953839","0.6169693280501876","-0.25","3","0.04894525613516503"
"196","-0.1722179325238862","-0.25","-0.08892840937062395","0.3049606009318963","0.0","0.0","-0.06789126141175772","0.2633485505790887","-0.1948786270567418","0.13681674325964743","-0.2969772590440888","0.109691322540971","-0.06434643993321254","0.2849962596145911","-0.16807493498241355","0.20029426300454717","-0.3767373119138935","-0.5","2","1.519023835518083"
"197","-0.14571624943770917","-0.25","-0.05765879452422692","0.31526196843267695","0.0","0.0","-0.03402103206312636","0.27668703512231674","-0.17116762556903953","0.14320728427289522","-0.27437014542126265","0.1170285583066531","-0.04098887503450732","0.2918248622072711","-0.1417579659540643","0.20963448845735103","-0.353452531733221","-0.25","2","1.557545839097206"
"198","-0.14207678100022422","-0.5","-0.0500626714200586","0.31799931532046","0.0","0.0","-0.033185313974009374","0.27576927868603124","-0.16668349500418775","0.1451445191486762","-0.2673543603073702","0.12143570328454797","-0.026065712028795023","0.3011613165268875","-0.13814596340863722","0.21071978826575868","-0.346226442773024","-0.25","2","1.5901880486534437"
"199","-0.8418249567878034","0.0","-0.8303680781666444","-0.8031791592717442","0.0","0.0","-0.8236921618054432","-0.849152790308235","-0.8487002930122429","-0.8162190115789021","-0.8457257265773135","-0.8326323541674996","-0.8147324875896829","-0.8369949192458042","-0.8422474191351895","-0.841509619319586","-0.8417383381570153","0.0","2","1.7275762846981306"
"2","0.6088401332827044","-0.25","0.7539734718143204","0.3159200757852736","0.0","0.0","0.643512298257579","0.40458449464385343","0.5954103256633124","0.4488637685343988","0.5782225539243063","0.40459806227279166","0.8017726815331463","0.44691613626816007","0.6071354540208075","0.4405448016954915","0.6189620364472772","0.0","0","0.18225413586419"
"20","-0.11700606652123","0.0","-0.03151877853452313","0.3192319924638263","0.0","0.0","-0.012098115035636986","0.2789476514069387","-0.14073234769622653","0.15469950897490647","-0.24599721542137543","0.12743019590048218","-0.013542835541240129","0.29872141509065425","-0.113260922878426","0.2185327140320318","-0.32422910015538675","-0.5","2","1.6653466971006703"
"200","-0.8916732427866004","-0.25","-0.8936632030059971","-0.8136046805649703","0.0","0.0","-0.8712952593426311","-0.8006968887169063","-0.8954692586309401","-0.7420738723909233","-0.8993933157996459","-0.8072556865927497","-0.8941641708754353","-0.8689386570910443","-0.8908248570854039","-0.7796537480800309","-0.8971438185771592","-0.75","2","1.8176305041447487"
"21","0.5808085315597555","-0.25","0.7081991829464589","0.33236312513571037","0.0","0.0","0.6032303774833876","0.4197116071326801","0.5730581005164676","0.5129364886241302","0.5514882423443401","0.4320255186566192","0.7570813392285621","0.4347069029607139","0.579842796672641","0.4831419425432963","0.5913027916507612","-0.5","1","0.09390883448841754"
"22","-0.15543261551328483","-0.25","-0.0733866404139982","0.3072508628703088","0.0","0.0","-0.059878733865129985","0.26129395285743184","-0.17553970784744022","0.14518959108684149","-0.2775868364150777","0.11844567275507212","-0.04172795608293715","0.2938364898723032","-0.15141476855151512","0.20543921380152225","-0.3567656456472638","-0.25","2","1.5331467698581236"
"23","0.42297454090601","-0.25","0.18616654642121092","0.11592530185554205","0.0","0.0","0.27727001246198063","0.08359025743673726","0.4596258413447335","0.14111211761684345","0.598434762410411","0.2496049486186579","0.08529936968919706","0.026825784628848895","0.4197316420710335","0.10521706264209175","0.6404844513305611","-0.25","3","0.06437432743648053"
"24","0.4072788278399307","-0.5","0.1646417181304771","0.10969270430242284","0.0","0.0","0.26335174923276433","0.08281627992167806","0.44381640751516166","0.14009438429243484","0.5810024069280212","0.2489669670913239","0.05686610356043329","0.00736663246979394","0.4042054380793729","0.10535433955104445","0.6225324677755052","0.0","3","0.39562043872681846"
"25","-0.15044256492957606","0.0","-0.05987464311061917","0.3139521538669017","0.0","0.0","-0.04988514185241567","0.2669483109110638","-0.17223828384164475","0.1449421821154332","-0.27114882988170386","0.12185909593992551","-0.02580968952679419","0.3040667860054999","-0.14645741380518457","0.20739484313203094","-0.35013465464892685","-0.5","2","1.6045360662001376"
"26","0.38851203048840516","0.0","0.1411416219846205","0.1076999663811824","0.0","0.0","0.23015210139316838","0.07139510991069595","0.42964488583211385","0.13809889225095895","0.5653930462360348","0.24768224105864645","0.048853336194824015","0.010682035471450795","0.3855532580634056","0.09730755729486933","0.6064610863380409","-0.75","3","0.5272931805829344"
"27","-0.8961899741175589","-0.75","-0.8814743128677535","-0.832699110463551","0.0","0.0","-0.8949970606600883","-0.8868285995836571","-0.8978681085325135","-0.8633015579518624","-0.887579320428688","-0.8518356859987894","-0.8454595310310729","-0.8073244872759617","-0.8965449346806501","-0.8844151438917769","-0.8847485646977608","0.0","2","1.896403949829347"
"28","-0.8403220655265128","0.0","-0.8517186885387394","-0.7947266046496643","0.0","0.0","-0.8319695174096666","-0.8202007622383028","-0.8457093919367804","-0.8715378621154996","-0.8514928191326478","-0.8546682275990061","-0.8490763328192504","-0.8351606985512711","-0.8409757605877042","-0.8594766920722862","-0.8475658752931554","0.0","2","1.7588906369911255"
"29","-0.13755294492950823","-0.25","-0.04803270630333641","0.31762547063139535","0.0","0.0","-0.028676665213596773","0.27684997472233935","-0.16222525866647128","0.14674459393006906","-0.2646068971028344","0.12159895217490134","-0.027452693056738028","0.2981031466226016","-0.1336547218075044","0.21221490047741493","-0.3433966221316351","0.0","2","1.5955703160822032"
"3","-0.8059668188801875","-0.5","-0.8008691752121572","-0.7094409650075648","0.0","0.0","-0.794996822837502","-0.719663190042627","-0.8097730793033057","-0.7641303839853992","-0.8065086066489788","-0.7805592840865773","-0.7688027771264221","-0.7828896962394088","-0.8057197973579288","-0.7529814946186135","-0.8016103347336201","0.0","2","1.508675918896215"
"30","-0.8546357501569735","0.0","-0.8351573356221599","-0.7142784576564564","0.0","0.0","-0.8240210622028619","-0.7482603619973431","-0.8639117302077112","-0.7982988848260146","-0.8542852486984401","-0.7814121452283626","-0.8101652109243958","-0.7268941451209321","-0.8543040140285029","-0.7897646543411154","-0.850814796633509","0.0","2","1.603521409547561"
"31","-0.7929901649910539","-0.5","-0.8063047755422666","-0.6214731911416301","0.0","0.0","-0.7809065760465046","-0.6559781405149137","-0.7981859598681832","-0.80282362081572","-0.8005585101797176","-0.7311551213628561","-0.7861348956373355","-0.631000237583599","-0.7928166349655384","-0.7474513545556438","-0.7957317049580837","-0.25","2","1.3827041247876786"
"32","0.4047575905805534","-0.25","0.14897140581616444","0.10220014444118859","0.0","0.0","0.24096151461702384","0.06564409880307379","0.44690396710436125","0.13763575403874312","0.5844199321479898","0.2474489474323951","0.05205957736803301","0.005318416275649557","0.40157560654996943","0.09271511272584639","0.6260593868613913","-0.25","3","0.055807143596582"
"33","-0.12529813862676256","0.0","-0.034385885546204996","0.3198539436725896","0.0","0.0","-0.024713045363795847","0.2737785301612012","-0.1475043157636188","0.15316938319932302","-0.24817038003979455","0.12970227251267255","-0.0037732683528026675","0.30930738794973117","-0.12149498941406257","0.21562619820345202","-0.3264674071449713","0.0","2","1.6518815616222824"
"34","0.42066368665034154","-0.25","0.17903108954074612","0.11397552593429736","0.0","0.0","0.26434986078683953","0.07516865951880813","0.46036002570389706","0.13998047451563278","0.5992525507310748","0.24889682665382243","0.08657839613991457","0.03006946626662138","0.4173780774914868","0.09892727500482659","0.6413299955737496","-0.25","3","0.059105065823745036"
"35","-0.8390621177412732","-0.25","-0.8315238970901455","-0.7111982904803654","0.0","0.0","-0.8284892222495894","-0.7132439540510729","-0.8422087605980176","-0.7819659147175023","-0.8356086549134458","-0.7861790384281208","-0.7946006359521618","-0.7652018868570089","-0.8385618926356865","-0.7615196750839195","-0.8315541833292875","0.0","2","1.5464329812696231"
"36","0.6004190700484127","0.0","0.736378446201818","0.3250270556047181","0.0","0.0","0.6343043313104084","0.428671863110889","0.5889683170121535","0.531428081827393","0.5676599974162768","0.43664335004413746","0.7767236169953196","0.4238237988527701","0.5993997379915261","0.4983671868962948","0.6079385384276444","0.0","0","0.12080450411695369"
"37","0.6151453795083632","-0.25","0.7502102289766927","0.34564567204077074","0.0","0.0","0.6397332194172172","0.44608232821100685","0.6064938879140176","0.5289887986900345","0.5846560602323898","0.45407239337030225","0.7959497899707106","0.4688075110451314","0.6140167925454343","0.5030858656927711","0.6253657633921211","0.0","0","0.18209638984189408"
"38","-0.14682565804273723","-0.75","-0.06659301646188473","0.3082389827191755","0.0","0.0","-0.052105794502126046","0.2629991383492728","-0.16680133304250017","0.14836678536500156","-0.27030611033456947","0.12060849465049275","-0.03717652160455904","0.2934020607302166","-0.14287004225683722","0.2082617811915775","-0.34926667390019606","-0.25","2","1.6204228037912587"
"39","-0.9921282980371883","-0.25","-0.9892005498370632","-1.0","0.0","0.0","-0.9999999999999999","-0.9917268784292359","-0.9902916644968456","-0.9236441927615399","-0.9886659826202342","-0.9660079680326896","-0.9813361929312286","-1.0","-0.9924505385910565","-0.9667178817827651","-0.988278969938955","-0.25","2","2.2400632283564974"
